Date,Open,High,Low,Close,Volume,OpenInt
19970926,1.4457,1.4457,1.4457,1.4457,0,0
19970929,1.4493,1.4493,1.4493,1.4493,0,0
19970930,1.451,1.451,1.451,1.451,0,0
19971001,1.4609,1.4609,1.4609,1.4609,0,0
19971002,1.4594,1.4594,1.4594,1.4594,0,0
19971003,1.4472,1.4472,1.4472,1.4472,0,0
19971006,1.4507,1.4507,1.4507,1.4507,0,0
19971007,1.4507,1.4507,1.4507,1.4507,0,0
19971008,1.447,1.447,1.447,1.447,0,0
19971009,1.4461,1.4461,1.4461,1.4461,0,0
19971010,1.4489,1.4489,1.4489,1.4489,0,0
19971014,1.4474,1.4474,1.4474,1.4474,0,0
19971015,1.4453,1.4453,1.4453,1.4453,0,0
19971016,1.4407,1.4407,1.4407,1.4407,0,0
19971017,1.4558,1.4558,1.4558,1.4558,0,0
19971020,1.4654,1.4654,1.4654,1.4654,0,0
19971021,1.4817,1.4817,1.4817,1.4817,0,0
19971022,1.4767,1.4767,1.4767,1.4767,0,0
19971023,1.4656,1.4656,1.4656,1.4656,0,0
19971024,1.471,1.471,1.471,1.471,0,0
19971027,1.4786,1.4786,1.4786,1.4786,0,0
19971028,1.468,1.468,1.468,1.468,0,0
19971029,1.4699,1.4699,1.4699,1.4699,0,0
19971030,1.4609,1.4609,1.4609,1.4609,0,0
19971031,1.4669,1.4669,1.4669,1.4669,0,0
19971103,1.4756,1.4756,1.4756,1.4756,0,0
19971104,1.4678,1.4678,1.4678,1.4678,0,0
19971105,1.4616,1.4616,1.4616,1.4616,0,0
19971106,1.4743,1.4743,1.4743,1.4743,0,0
19971107,1.4643,1.4643,1.4643,1.4643,0,0
19971110,1.4654,1.4654,1.4654,1.4654,0,0
19971112,1.485,1.485,1.485,1.485,0,0
19971113,1.478,1.478,1.478,1.478,0,0
19971114,1.4795,1.4795,1.4795,1.4795,0,0
19971117,1.4815,1.4815,1.4815,1.4815,0,0
19971118,1.4793,1.4793,1.4793,1.4793,0,0
19971119,1.4793,1.4793,1.4793,1.4793,0,0
19971120,1.4806,1.4806,1.4806,1.4806,0,0
19971121,1.4857,1.4857,1.4857,1.4857,0,0
19971124,1.4821,1.4821,1.4821,1.4821,0,0
19971125,1.4791,1.4791,1.4791,1.4791,0,0
19971126,1.4894,1.4894,1.4894,1.4894,0,0
19971127,1.4901,1.4901,1.4901,1.4901,0,0
19971128,1.5029,1.5029,1.5029,1.5029,0,0
19971201,1.5078,1.5078,1.5078,1.5078,0,0
19971202,1.5047,1.5047,1.5047,1.5047,0,0
19971203,1.5029,1.5029,1.5029,1.5029,0,0
19971204,1.491,1.491,1.491,1.491,0,0
19971205,1.4896,1.4896,1.4896,1.4896,0,0
19971208,1.4861,1.4861,1.4861,1.4861,0,0
19971209,1.4848,1.4848,1.4848,1.4848,0,0
19971210,1.4877,1.4877,1.4877,1.4877,0,0
19971211,1.4767,1.4767,1.4767,1.4767,0,0
19971212,1.4799,1.4799,1.4799,1.4799,0,0
19971215,1.4678,1.4678,1.4678,1.4678,0,0
19971216,1.4736,1.4736,1.4736,1.4736,0,0
19971217,1.4808,1.4808,1.4808,1.4808,0,0
19971218,1.4952,1.4952,1.4952,1.4952,0,0
19971219,1.4952,1.4952,1.4952,1.4952,0,0
19971222,1.495,1.495,1.495,1.495,0,0
19971223,1.4957,1.4957,1.4957,1.4957,0,0
19971224,1.4968,1.4968,1.4968,1.4968,0,0
19971229,1.5083,1.5083,1.5083,1.5083,0,0
19971230,1.4988,1.4988,1.4988,1.4988,0,0
19971231,1.4937,1.4937,1.4937,1.4937,0,0
19980102,1.4977,1.4977,1.4977,1.4977,0,0
19980105,1.5058,1.5058,1.5058,1.5058,0,0
19980106,1.5094,1.5094,1.5094,1.5094,0,0
19980107,1.4977,1.4977,1.4977,1.4977,0,0
19980108,1.4865,1.4865,1.4865,1.4865,0,0
19980109,1.4877,1.4877,1.4877,1.4877,0,0
19980112,1.4945,1.4945,1.4945,1.4945,0,0
19980113,1.5038,1.5038,1.5038,1.5038,0,0
19980114,1.504,1.504,1.504,1.504,0,0
19980115,1.5083,1.5083,1.5083,1.5083,0,0
19980116,1.5129,1.5129,1.5129,1.5129,0,0
19980119,1.5177,1.5177,1.5177,1.5177,0,0
19980120,1.5158,1.5158,1.5158,1.5158,0,0
19980121,1.4885,1.4885,1.4885,1.4885,0,0
19980122,1.5106,1.5106,1.5106,1.5106,0,0
19980123,1.5081,1.5081,1.5081,1.5081,0,0
19980126,1.5074,1.5074,1.5074,1.5074,0,0
19980127,1.4959,1.4959,1.4959,1.4959,0,0
19980128,1.5056,1.5056,1.5056,1.5056,0,0
19980129,1.5156,1.5156,1.5156,1.5156,0,0
19980130,1.5147,1.5147,1.5147,1.5147,0,0
19980202,1.5103,1.5103,1.5103,1.5103,0,0
19980203,1.5108,1.5108,1.5108,1.5108,0,0
19980204,1.5103,1.5103,1.5103,1.5103,0,0
19980205,1.502,1.502,1.502,1.502,0,0
19980206,1.5058,1.5058,1.5058,1.5058,0,0
19980209,1.5067,1.5067,1.5067,1.5067,0,0
19980210,1.4923,1.4923,1.4923,1.4923,0,0
19980211,1.5026,1.5026,1.5026,1.5026,0,0
19980212,1.5006,1.5006,1.5006,1.5006,0,0
19980213,1.5088,1.5088,1.5088,1.5088,0,0
19980216,1.5049,1.5049,1.5049,1.5049,0,0
19980217,1.5076,1.5076,1.5076,1.5076,0,0
19980218,1.5094,1.5094,1.5094,1.5094,0,0
19980219,1.5076,1.5076,1.5076,1.5076,0,0
19980220,1.509,1.509,1.509,1.509,0,0
19980223,1.4934,1.4934,1.4934,1.4934,0,0
19980224,1.4993,1.4993,1.4993,1.4993,0,0
19980225,1.5097,1.5097,1.5097,1.5097,0,0
19980226,1.5065,1.5065,1.5065,1.5065,0,0
19980227,1.5101,1.5101,1.5101,1.5101,0,0
19980302,1.5092,1.5092,1.5092,1.5092,0,0
19980303,1.5092,1.5092,1.5092,1.5092,0,0
19980304,1.5117,1.5117,1.5117,1.5117,0,0
19980305,1.5179,1.5179,1.5179,1.5179,0,0
19980306,1.5145,1.5145,1.5145,1.5145,0,0
19980309,1.5117,1.5117,1.5117,1.5117,0,0
19980310,1.5163,1.5163,1.5163,1.5163,0,0
19980311,1.523,1.523,1.523,1.523,0,0
19980312,1.5249,1.5249,1.5249,1.5249,0,0
19980313,1.5279,1.5279,1.5279,1.5279,0,0
19980316,1.5298,1.5298,1.5298,1.5298,0,0
19980317,1.5342,1.5342,1.5342,1.5342,0,0
19980318,1.5373,1.5373,1.5373,1.5373,0,0
19980319,1.5356,1.5356,1.5356,1.5356,0,0
19980320,1.5359,1.5359,1.5359,1.5359,0,0
19980323,1.5423,1.5423,1.5423,1.5423,0,0
19980324,1.5411,1.5411,1.5411,1.5411,0,0
19980325,1.5406,1.5406,1.5406,1.5406,0,0
19980326,1.5456,1.5456,1.5456,1.5456,0,0
19980327,1.5504,1.5504,1.5504,1.5504,0,0
19980330,1.5581,1.5581,1.5581,1.5581,0,0
19980331,1.5564,1.5564,1.5564,1.5564,0,0
19980401,1.5581,1.5581,1.5581,1.5581,0,0
19980402,1.5511,1.5511,1.5511,1.5511,0,0
19980403,1.5446,1.5446,1.5446,1.5446,0,0
19980406,1.5425,1.5425,1.5425,1.5425,0,0
19980407,1.5442,1.5442,1.5442,1.5442,0,0
19980408,1.5298,1.5298,1.5298,1.5298,0,0
19980409,1.5354,1.5354,1.5354,1.5354,0,0
19980413,1.5328,1.5328,1.5328,1.5328,0,0
19980414,1.5323,1.5323,1.5323,1.5323,0,0
19980415,1.5281,1.5281,1.5281,1.5281,0,0
19980416,1.5413,1.5413,1.5413,1.5413,0,0
19980417,1.5349,1.5349,1.5349,1.5349,0,0
19980420,1.5228,1.5228,1.5228,1.5228,0,0
19980421,1.5149,1.5149,1.5149,1.5149,0,0
19980422,1.5152,1.5152,1.5152,1.5152,0,0
19980423,1.5158,1.5158,1.5158,1.5158,0,0
19980424,1.5115,1.5115,1.5115,1.5115,0,0
19980427,1.5131,1.5131,1.5131,1.5131,0,0
19980428,1.5133,1.5133,1.5133,1.5133,0,0
19980429,1.5154,1.5154,1.5154,1.5154,0,0
19980430,1.5172,1.5172,1.5172,1.5172,0,0
19980501,1.5013,1.5013,1.5013,1.5013,0,0
19980504,1.5008,1.5008,1.5008,1.5008,0,0
19980505,1.4908,1.4908,1.4908,1.4908,0,0
19980506,1.4874,1.4874,1.4874,1.4874,0,0
19980507,1.4723,1.4723,1.4723,1.4723,0,0
19980508,1.4732,1.4732,1.4732,1.4732,0,0
19980511,1.471,1.471,1.471,1.471,0,0
19980512,1.4723,1.4723,1.4723,1.4723,0,0
19980513,1.4719,1.4719,1.4719,1.4719,0,0
19980514,1.4745,1.4745,1.4745,1.4745,0,0
19980515,1.4762,1.4762,1.4762,1.4762,0,0
19980519,1.4699,1.4699,1.4699,1.4699,0,0
19980520,1.4676,1.4676,1.4676,1.4676,0,0
19980521,1.4577,1.4577,1.4577,1.4577,0,0
19980522,1.4588,1.4588,1.4588,1.4588,0,0
19980525,1.4611,1.4611,1.4611,1.4611,0,0
19980526,1.4697,1.4697,1.4697,1.4697,0,0
19980527,1.4765,1.4765,1.4765,1.4765,0,0
19980528,1.4715,1.4715,1.4715,1.4715,0,0
19980529,1.4799,1.4799,1.4799,1.4799,0,0
19980601,1.4791,1.4791,1.4791,1.4791,0,0
19980602,1.4784,1.4784,1.4784,1.4784,0,0
19980603,1.473,1.473,1.473,1.473,0,0
19980604,1.4678,1.4678,1.4678,1.4678,0,0
19980605,1.4721,1.4721,1.4721,1.4721,0,0
19980608,1.4745,1.4745,1.4745,1.4745,0,0
19980609,1.4773,1.4773,1.4773,1.4773,0,0
19980610,1.4837,1.4837,1.4837,1.4837,0,0
19980611,1.4883,1.4883,1.4883,1.4883,0,0
19980612,1.4903,1.4903,1.4903,1.4903,0,0
19980615,1.4979,1.4979,1.4979,1.4979,0,0
19980616,1.5033,1.5033,1.5033,1.5033,0,0
19980617,1.5024,1.5024,1.5024,1.5024,0,0
19980618,1.514,1.514,1.514,1.514,0,0
19980619,1.5129,1.5129,1.5129,1.5129,0,0
19980622,1.5156,1.5156,1.5156,1.5156,0,0
19980623,1.5149,1.5149,1.5149,1.5149,0,0
19980624,1.5165,1.5165,1.5165,1.5165,0,0
19980625,1.5149,1.5149,1.5149,1.5149,0,0
19980626,1.52,1.52,1.52,1.52,0,0
19980629,1.5237,1.5237,1.5237,1.5237,0,0
19980630,1.5193,1.5193,1.5193,1.5193,0,0
19980702,1.5207,1.5207,1.5207,1.5207,0,0
19980703,1.5113,1.5113,1.5113,1.5113,0,0
19980706,1.5065,1.5065,1.5065,1.5065,0,0
19980707,1.5017,1.5017,1.5017,1.5017,0,0
19980708,1.5029,1.5029,1.5029,1.5029,0,0
19980709,1.5076,1.5076,1.5076,1.5076,0,0
19980710,1.5013,1.5013,1.5013,1.5013,0,0
19980713,1.4932,1.4932,1.4932,1.4932,0,0
19980714,1.4916,1.4916,1.4916,1.4916,0,0
19980715,1.4896,1.4896,1.4896,1.4896,0,0
19980716,1.4848,1.4848,1.4848,1.4848,0,0
19980717,1.4839,1.4839,1.4839,1.4839,0,0
19980720,1.485,1.485,1.485,1.485,0,0
19980721,1.4877,1.4877,1.4877,1.4877,0,0
19980722,1.4868,1.4868,1.4868,1.4868,0,0
19980723,1.4945,1.4945,1.4945,1.4945,0,0
19980724,1.4948,1.4948,1.4948,1.4948,0,0
19980727,1.4968,1.4968,1.4968,1.4968,0,0
19980728,1.4808,1.4808,1.4808,1.4808,0,0
19980729,1.4775,1.4775,1.4775,1.4775,0,0
19980730,1.4799,1.4799,1.4799,1.4799,0,0
19980731,1.4743,1.4743,1.4743,1.4743,0,0
19980804,1.4717,1.4717,1.4717,1.4717,0,0
19980805,1.4691,1.4691,1.4691,1.4691,0,0
19980806,1.4667,1.4667,1.4667,1.4667,0,0
19980807,1.4708,1.4708,1.4708,1.4708,0,0
19980810,1.4728,1.4728,1.4728,1.4728,0,0
19980811,1.4717,1.4717,1.4717,1.4717,0,0
19980812,1.468,1.468,1.468,1.468,0,0
19980813,1.4728,1.4728,1.4728,1.4728,0,0
19980814,1.4797,1.4797,1.4797,1.4797,0,0
19980817,1.4693,1.4693,1.4693,1.4693,0,0
19980818,1.4751,1.4751,1.4751,1.4751,0,0
19980819,1.4789,1.4789,1.4789,1.4789,0,0
19980820,1.4817,1.4817,1.4817,1.4817,0,0
19980821,1.4877,1.4877,1.4877,1.4877,0,0
19980824,1.4908,1.4908,1.4908,1.4908,0,0
19980825,1.493,1.493,1.493,1.493,0,0
19980826,1.4963,1.4963,1.4963,1.4963,0,0
19980827,1.504,1.504,1.504,1.504,0,0
19980828,1.4984,1.4984,1.4984,1.4984,0,0
19980831,1.4954,1.4954,1.4954,1.4954,0,0
19980901,1.4865,1.4865,1.4865,1.4865,0,0
19980902,1.4824,1.4824,1.4824,1.4824,0,0
19980903,1.4706,1.4706,1.4706,1.4706,0,0
19980904,1.4697,1.4697,1.4697,1.4697,0,0
19980908,1.4558,1.4558,1.4558,1.4558,0,0
19980909,1.4556,1.4556,1.4556,1.4556,0,0
19980910,1.4422,1.4422,1.4422,1.4422,0,0
19980911,1.4461,1.4461,1.4461,1.4461,0,0
19980914,1.452,1.452,1.452,1.452,0,0
19980915,1.4393,1.4393,1.4393,1.4393,0,0
19980916,1.4453,1.4453,1.4453,1.4453,0,0
19980917,1.4449,1.4449,1.4449,1.4449,0,0
19980918,1.4484,1.4484,1.4484,1.4484,0,0
19980921,1.442,1.442,1.442,1.442,0,0
19980922,1.4422,1.4422,1.4422,1.4422,0,0
19980923,1.4426,1.4426,1.4426,1.4426,0,0
19980924,1.443,1.443,1.443,1.443,0,0
19980925,1.448,1.448,1.448,1.448,0,0
19980928,1.452,1.452,1.452,1.452,0,0
19980929,1.4516,1.4516,1.4516,1.4516,0,0
19980930,1.4424,1.4424,1.4424,1.4424,0,0
19981001,1.4284,1.4284,1.4284,1.4284,0,0
19981002,1.4211,1.4211,1.4211,1.4211,0,0
19981005,1.3992,1.3992,1.3992,1.3992,0,0
19981006,1.3961,1.3961,1.3961,1.3961,0,0
19981007,1.3922,1.3922,1.3922,1.3922,0,0
19981008,1.4011,1.4011,1.4011,1.4011,0,0
19981009,1.4039,1.4039,1.4039,1.4039,0,0
19981013,1.4152,1.4152,1.4152,1.4152,0,0
19981014,1.4205,1.4205,1.4205,1.4205,0,0
19981015,1.4075,1.4075,1.4075,1.4075,0,0
19981016,1.3963,1.3963,1.3963,1.3963,0,0
19981019,1.4081,1.4081,1.4081,1.4081,0,0
19981020,1.4207,1.4207,1.4207,1.4207,0,0
19981021,1.4198,1.4198,1.4198,1.4198,0,0
19981022,1.4138,1.4138,1.4138,1.4138,0,0
19981026,1.414,1.414,1.414,1.414,0,0
19981027,1.409,1.409,1.409,1.409,0,0
19981028,1.4039,1.4039,1.4039,1.4039,0,0
19981029,1.4085,1.4085,1.4085,1.4085,0,0
19981030,1.4085,1.4085,1.4085,1.4085,0,0
19981102,1.4004,1.4004,1.4004,1.4004,0,0
19981103,1.4039,1.4039,1.4039,1.4039,0,0
19981104,1.4075,1.4075,1.4075,1.4075,0,0
19981105,1.4019,1.4019,1.4019,1.4019,0,0
19981106,1.4108,1.4108,1.4108,1.4108,0,0
19981109,1.4255,1.4255,1.4255,1.4255,0,0
19981110,1.4209,1.4209,1.4209,1.4209,0,0
19981112,1.4221,1.4221,1.4221,1.4221,0,0
19981113,1.4263,1.4263,1.4263,1.4263,0,0
19981116,1.4219,1.4219,1.4219,1.4219,0,0
19981117,1.4211,1.4211,1.4211,1.4211,0,0
19981118,1.4194,1.4194,1.4194,1.4194,0,0
19981120,1.4215,1.4215,1.4215,1.4215,0,0
19981123,1.4335,1.4335,1.4335,1.4335,0,0
19981124,1.4339,1.4339,1.4339,1.4339,0,0
19981125,1.4362,1.4362,1.4362,1.4362,0,0
19981126,1.4355,1.4355,1.4355,1.4355,0,0
19981127,1.4388,1.4388,1.4388,1.4388,0,0
19981130,1.4209,1.4209,1.4209,1.4209,0,0
19981201,1.4168,1.4168,1.4168,1.4168,0,0
19981202,1.4168,1.4168,1.4168,1.4168,0,0
19981203,1.419,1.419,1.419,1.419,0,0
19981204,1.4205,1.4205,1.4205,1.4205,0,0
19981207,1.413,1.413,1.413,1.413,0,0
19981208,1.41,1.41,1.41,1.41,0,0
19981209,1.4114,1.4114,1.4114,1.4114,0,0
19981210,1.4086,1.4086,1.4086,1.4086,0,0
19981211,1.4138,1.4138,1.4138,1.4138,0,0
19981214,1.4194,1.4194,1.4194,1.4194,0,0
19981215,1.4219,1.4219,1.4219,1.4219,0,0
19981216,1.4198,1.4198,1.4198,1.4198,0,0
19981217,1.4209,1.4209,1.4209,1.4209,0,0
19981218,1.4253,1.4253,1.4253,1.4253,0,0
19981221,1.431,1.431,1.431,1.431,0,0
19981222,1.4292,1.4292,1.4292,1.4292,0,0
19981223,1.4288,1.4288,1.4288,1.4288,0,0
19981224,1.4316,1.4316,1.4316,1.4316,0,0
19981229,1.4312,1.4312,1.4312,1.4312,0,0
19981230,1.4239,1.4239,1.4239,1.4239,0,0
19981231,1.4164,1.4164,1.4164,1.4164,0,0
19990104,1.3976,1.3976,1.3976,1.3976,0,0
19990105,1.4086,1.4086,1.4086,1.4086,0,0
19990106,1.4221,1.4221,1.4221,1.4221,0,0
19990107,1.4124,1.4124,1.4124,1.4124,0,0
19990108,1.4201,1.4201,1.4201,1.4201,0,0
19990111,1.4198,1.4198,1.4198,1.4198,0,0
19990112,1.4112,1.4112,1.4112,1.4112,0,0
19990113,1.41,1.41,1.41,1.41,0,0
19990114,1.4144,1.4144,1.4144,1.4144,0,0
19990115,1.4243,1.4243,1.4243,1.4243,0,0
19990118,1.4245,1.4245,1.4245,1.4245,0,0
19990119,1.4265,1.4265,1.4265,1.4265,0,0
19990120,1.4231,1.4231,1.4231,1.4231,0,0
19990121,1.4263,1.4263,1.4263,1.4263,0,0
19990122,1.4288,1.4288,1.4288,1.4288,0,0
19990125,1.4316,1.4316,1.4316,1.4316,0,0
19990126,1.4341,1.4341,1.4341,1.4341,0,0
19990127,1.4366,1.4366,1.4366,1.4366,0,0
19990128,1.4459,1.4459,1.4459,1.4459,0,0
19990129,1.447,1.447,1.447,1.447,0,0
19990201,1.4518,1.4518,1.4518,1.4518,0,0
19990202,1.4505,1.4505,1.4505,1.4505,0,0
19990203,1.4445,1.4445,1.4445,1.4445,0,0
19990204,1.4497,1.4497,1.4497,1.4497,0,0
19990205,1.451,1.451,1.451,1.451,0,0
19990208,1.4499,1.4499,1.4499,1.4499,0,0
19990209,1.447,1.447,1.447,1.447,0,0
19990210,1.4376,1.4376,1.4376,1.4376,0,0
19990211,1.4372,1.4372,1.4372,1.4372,0,0
19990212,1.4461,1.4461,1.4461,1.4461,0,0
19990215,1.447,1.447,1.447,1.447,0,0
19990216,1.4573,1.4573,1.4573,1.4573,0,0
19990217,1.4554,1.4554,1.4554,1.4554,0,0
19990218,1.4558,1.4558,1.4558,1.4558,0,0
19990219,1.4686,1.4686,1.4686,1.4686,0,0
19990222,1.4721,1.4721,1.4721,1.4721,0,0
19990223,1.468,1.468,1.468,1.468,0,0
19990224,1.4554,1.4554,1.4554,1.4554,0,0
19990225,1.451,1.451,1.451,1.451,0,0
19990226,1.4584,1.4584,1.4584,1.4584,0,0
19990301,1.4756,1.4756,1.4756,1.4756,0,0
19990302,1.4767,1.4767,1.4767,1.4767,0,0
19990303,1.4821,1.4821,1.4821,1.4821,0,0
19990304,1.4843,1.4843,1.4843,1.4843,0,0
19990305,1.4826,1.4826,1.4826,1.4826,0,0
19990308,1.4756,1.4756,1.4756,1.4756,0,0
19990309,1.4872,1.4872,1.4872,1.4872,0,0
19990310,1.4846,1.4846,1.4846,1.4846,0,0
19990311,1.4954,1.4954,1.4954,1.4954,0,0
19990312,1.4921,1.4921,1.4921,1.4921,0,0
19990315,1.4843,1.4843,1.4843,1.4843,0,0
19990316,1.4879,1.4879,1.4879,1.4879,0,0
19990317,1.4795,1.4795,1.4795,1.4795,0,0
19990318,1.4826,1.4826,1.4826,1.4826,0,0
19990319,1.4921,1.4921,1.4921,1.4921,0,0
19990322,1.4914,1.4914,1.4914,1.4914,0,0
19990323,1.4993,1.4993,1.4993,1.4993,0,0
19990324,1.5022,1.5022,1.5022,1.5022,0,0
19990325,1.5008,1.5008,1.5008,1.5008,0,0
19990326,1.5078,1.5078,1.5078,1.5078,0,0
19990329,1.5063,1.5063,1.5063,1.5063,0,0
19990330,1.5015,1.5015,1.5015,1.5015,0,0
19990331,1.4937,1.4937,1.4937,1.4937,0,0
19990401,1.4903,1.4903,1.4903,1.4903,0,0
19990405,1.4957,1.4957,1.4957,1.4957,0,0
19990406,1.4689,1.4689,1.4689,1.4689,0,0
19990407,1.4808,1.4808,1.4808,1.4808,0,0
19990408,1.4835,1.4835,1.4835,1.4835,0,0
19990409,1.4899,1.4899,1.4899,1.4899,0,0
19990412,1.4879,1.4879,1.4879,1.4879,0,0
19990413,1.4972,1.4972,1.4972,1.4972,0,0
19990414,1.4963,1.4963,1.4963,1.4963,0,0
19990415,1.5024,1.5024,1.5024,1.5024,0,0
19990416,1.5078,1.5078,1.5078,1.5078,0,0
19990419,1.5147,1.5147,1.5147,1.5147,0,0
19990420,1.5186,1.5186,1.5186,1.5186,0,0
19990421,1.5147,1.5147,1.5147,1.5147,0,0
19990422,1.5211,1.5211,1.5211,1.5211,0,0
19990423,1.5211,1.5211,1.5211,1.5211,0,0
19990426,1.5218,1.5218,1.5218,1.5218,0,0
19990427,1.5188,1.5188,1.5188,1.5188,0,0
19990428,1.5207,1.5207,1.5207,1.5207,0,0
19990429,1.5198,1.5198,1.5198,1.5198,0,0
19990430,1.5225,1.5225,1.5225,1.5225,0,0
19990503,1.5214,1.5214,1.5214,1.5214,0,0
19990504,1.53,1.53,1.53,1.53,0,0
19990505,1.5232,1.5232,1.5232,1.5232,0,0
19990506,1.5214,1.5214,1.5214,1.5214,0,0
19990507,1.5156,1.5156,1.5156,1.5156,0,0
19990510,1.5099,1.5099,1.5099,1.5099,0,0
19990511,1.5124,1.5124,1.5124,1.5124,0,0
19990512,1.5181,1.5181,1.5181,1.5181,0,0
19990513,1.5237,1.5237,1.5237,1.5237,0,0
19990514,1.5184,1.5184,1.5184,1.5184,0,0
19990517,1.5177,1.5177,1.5177,1.5177,0,0
19990518,1.5184,1.5184,1.5184,1.5184,0,0
19990519,1.52,1.52,1.52,1.52,0,0
19990520,1.5168,1.5168,1.5168,1.5168,0,0
19990521,1.5149,1.5149,1.5149,1.5149,0,0
19990525,1.5124,1.5124,1.5124,1.5124,0,0
19990526,1.5242,1.5242,1.5242,1.5242,0,0
19990527,1.5288,1.5288,1.5288,1.5288,0,0
19990528,1.5366,1.5366,1.5366,1.5366,0,0
19990531,1.5354,1.5354,1.5354,1.5354,0,0
19990601,1.5418,1.5418,1.5418,1.5418,0,0
19990602,1.5518,1.5518,1.5518,1.5518,0,0
19990603,1.5518,1.5518,1.5518,1.5518,0,0
19990604,1.5567,1.5567,1.5567,1.5567,0,0
19990607,1.5552,1.5552,1.5552,1.5552,0,0
19990608,1.5378,1.5378,1.5378,1.5378,0,0
19990609,1.5307,1.5307,1.5307,1.5307,0,0
19990610,1.5277,1.5277,1.5277,1.5277,0,0
19990611,1.5302,1.5302,1.5302,1.5302,0,0
19990614,1.5434,1.5434,1.5434,1.5434,0,0
19990615,1.5293,1.5293,1.5293,1.5293,0,0
19990616,1.5408,1.5408,1.5408,1.5408,0,0
19990617,1.5418,1.5418,1.5418,1.5418,0,0
19990618,1.5359,1.5359,1.5359,1.5359,0,0
19990621,1.5401,1.5401,1.5401,1.5401,0,0
19990622,1.5401,1.5401,1.5401,1.5401,0,0
19990623,1.53,1.53,1.53,1.53,0,0
19990624,1.527,1.527,1.527,1.527,0,0
19990625,1.5223,1.5223,1.5223,1.5223,0,0
19990628,1.5265,1.5265,1.5265,1.5265,0,0
19990629,1.5265,1.5265,1.5265,1.5265,0,0
19990630,1.5305,1.5305,1.5305,1.5305,0,0
19990702,1.5411,1.5411,1.5411,1.5411,0,0
19990705,1.5404,1.5404,1.5404,1.5404,0,0
19990706,1.5305,1.5305,1.5305,1.5305,0,0
19990707,1.5267,1.5267,1.5267,1.5267,0,0
19990708,1.5272,1.5272,1.5272,1.5272,0,0
19990709,1.5237,1.5237,1.5237,1.5237,0,0
19990712,1.5344,1.5344,1.5344,1.5344,0,0
19990713,1.5295,1.5295,1.5295,1.5295,0,0
19990714,1.5307,1.5307,1.5307,1.5307,0,0
19990715,1.5333,1.5333,1.5333,1.5333,0,0
19990716,1.5314,1.5314,1.5314,1.5314,0,0
19990719,1.5316,1.5316,1.5316,1.5316,0,0
19990720,1.5074,1.5074,1.5074,1.5074,0,0
19990721,1.4977,1.4977,1.4977,1.4977,0,0
19990722,1.5078,1.5078,1.5078,1.5078,0,0
19990723,1.5038,1.5038,1.5038,1.5038,0,0
19990726,1.493,1.493,1.493,1.493,0,0
19990727,1.4959,1.4959,1.4959,1.4959,0,0
19990728,1.4977,1.4977,1.4977,1.4977,0,0
19990729,1.5056,1.5056,1.5056,1.5056,0,0
19990730,1.5147,1.5147,1.5147,1.5147,0,0
19990803,1.5145,1.5145,1.5145,1.5145,0,0
19990804,1.5042,1.5042,1.5042,1.5042,0,0
19990805,1.5002,1.5002,1.5002,1.5002,0,0
19990806,1.4993,1.4993,1.4993,1.4993,0,0
19990809,1.4988,1.4988,1.4988,1.4988,0,0
19990810,1.5047,1.5047,1.5047,1.5047,0,0
19990811,1.5106,1.5106,1.5106,1.5106,0,0
19990812,1.5126,1.5126,1.5126,1.5126,0,0
19990813,1.5188,1.5188,1.5188,1.5188,0,0
19990816,1.517,1.517,1.517,1.517,0,0
19990817,1.5232,1.5232,1.5232,1.5232,0,0
19990818,1.5237,1.5237,1.5237,1.5237,0,0
19990819,1.5207,1.5207,1.5207,1.5207,0,0
19990820,1.5149,1.5149,1.5149,1.5149,0,0
19990823,1.5232,1.5232,1.5232,1.5232,0,0
19990824,1.5181,1.5181,1.5181,1.5181,0,0
19990825,1.5152,1.5152,1.5152,1.5152,0,0
19990826,1.5209,1.5209,1.5209,1.5209,0,0
19990827,1.5184,1.5184,1.5184,1.5184,0,0
19990830,1.5198,1.5198,1.5198,1.5198,0,0
19990831,1.5205,1.5205,1.5205,1.5205,0,0
19990901,1.5142,1.5142,1.5142,1.5142,0,0
19990902,1.5047,1.5047,1.5047,1.5047,0,0
19990903,1.5122,1.5122,1.5122,1.5122,0,0
19990907,1.517,1.517,1.517,1.517,0,0
19990908,1.5286,1.5286,1.5286,1.5286,0,0
19990909,1.5492,1.5492,1.5492,1.5492,0,0
19990910,1.5542,1.5542,1.5542,1.5542,0,0
19990913,1.5477,1.5477,1.5477,1.5477,0,0
19990914,1.5458,1.5458,1.5458,1.5458,0,0
19990915,1.5516,1.5516,1.5516,1.5516,0,0
19990916,1.5601,1.5601,1.5601,1.5601,0,0
19990917,1.5601,1.5601,1.5601,1.5601,0,0
19990920,1.5593,1.5593,1.5593,1.5593,0,0
19990921,1.5588,1.5588,1.5588,1.5588,0,0
19990922,1.5591,1.5591,1.5591,1.5591,0,0
19990923,1.5721,1.5721,1.5721,1.5721,0,0
19990924,1.5689,1.5689,1.5689,1.5689,0,0
19990927,1.5775,1.5775,1.5775,1.5775,0,0
19990928,1.5691,1.5691,1.5691,1.5691,0,0
19990929,1.5473,1.5473,1.5473,1.5473,0,0
19990930,1.547,1.547,1.547,1.547,0,0
19991001,1.5442,1.5442,1.5442,1.5442,0,0
19991004,1.547,1.547,1.547,1.547,0,0
